VM,Powerstate,Template,SRM Placeholder,Disk,Disk Key,Disk UUID,Disk Path,Capacity MiB,Raw,Disk Mode,Sharing mode,Thin,Eagerly Scrub,Split,Write Through,Level,Shares,Reservation,Limit,Controller,Label,SCSI Unit #,Unit #,Shared Bus,Path,Raw LUN ID,Raw Comp. Mode,Internal Sort Column,Annotation,CBT Reset Lock,NB_LAST_BACKUP,DataProtection,Datacenter,Cluster,Host,Folder,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server,VI SDK UUID
PRD-APP-098,poweredOn,False,False,Hard disk 2,2001,6000C29e72f34ed1f163ebe1b6dd5f35,[prod-vmfs-01] PRD-APP-098/PRD-APP-098_1.vmdk,204800,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic,Hard disk 2,0:1,1,noSharing,[prod-vmfs-01] PRD-APP-098/PRD-APP-098_1.vmdk,,,1,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod04.corp.example,Prod,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1097,42431d02ac1e86d8bfbf397bac3e7b0d,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-099,poweredOff,False,False,Hard disk 1,2000,6000C29eb30408fa90bf747e293572d3,[prod-vmfs-05] PRD-APP-099/PRD-APP-099.vmdk,61440,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[prod-vmfs-05] PRD-APP-099/PRD-APP-099.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Microsoft Windows Server 2019 (64-bit),,vm-1098,429c2e58ea4e361753f8382b8fb864e4,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-RDS-100,poweredOn,False,False,Hard disk 1,2000,6000C296f605070bea7323915840f425,[prod-vmfs-02] PRD-RDS-100/PRD-RDS-100.vmdk,102400,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-02] PRD-RDS-100/PRD-RDS-100.vmdk,,,0,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1099,42fef5184dead6450986bbebf23e323d,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-RDS-100,poweredOn,False,False,Hard disk 2,2001,6000C29714433a8eed5acddc8b7080c2,[prod-vmfs-02] PRD-RDS-100/PRD-RDS-100_1.vmdk,1024000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 2,0:1,1,noSharing,[prod-vmfs-02] PRD-RDS-100/PRD-RDS-100_1.vmdk,,,1,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1099,42fef5184dead6450986bbebf23e323d,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-RDS-100,poweredOn,False,False,Hard disk 3,2002,6000C29ee62c54bbff011f14d97bd00e,[prod-vmfs-03] PRD-RDS-100/PRD-RDS-100_2.vmdk,51200,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 3,0:2,2,noSharing,[prod-vmfs-03] PRD-RDS-100/PRD-RDS-100_2.vmdk,,,2,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1099,42fef5184dead6450986bbebf23e323d,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SVC-101,poweredOff,False,False,Hard disk 1,2000,6000C298aaf9ee3ee432d37d1307afb6,[prod-vmfs-05] PRD-SVC-101/PRD-SVC-101.vmdk,102400,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[prod-vmfs-05] PRD-SVC-101/PRD-SVC-101.vmdk,,,0,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod02.corp.example,Prod,Microsoft Windows Server 2016 or later (64-bit),,vm-1100,426b4be48a4a0e2df22b5b98b24cc64f,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SVC-101,poweredOff,False,False,Hard disk 2,2001,6000C29b0c97560197b1afbd43bcbd12,[prod-vmfs-05] PRD-SVC-101/PRD-SVC-101_1.vmdk,512000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[prod-vmfs-05] PRD-SVC-101/PRD-SVC-101_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod02.corp.example,Prod,Microsoft Windows Server 2016 or later (64-bit),,vm-1100,426b4be48a4a0e2df22b5b98b24cc64f,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-FS-102,poweredOn,False,False,Hard disk 1,2000,6000C297e7b0e27d244b405aed7cb20d,[prod-vmfs-03] PRD-FS-102/PRD-FS-102.vmdk,102400,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[prod-vmfs-03] PRD-FS-102/PRD-FS-102.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1101,42b0b63b08601833479d0cdaf396ea37,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-FS-102,poweredOn,False,False,Hard disk 2,2001,6000C292836d943faad29f817fe99b4f,[prod-vmfs-03] PRD-FS-102/PRD-FS-102_1.vmdk,204800,False,persistent,sharingNone,False,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[prod-vmfs-03] PRD-FS-102/PRD-FS-102_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1101,42b0b63b08601833479d0cdaf396ea37,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SQL-103,poweredOff,False,False,Hard disk 1,2000,6000C29c7dc63851d46a537bbc0b55fe,[prod-vmfs-01] PRD-SQL-103/PRD-SQL-103.vmdk,40960,False,persistent,sharingNone,False,True,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-01] PRD-SQL-103/PRD-SQL-103.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod01.corp.example,Prod,Microsoft Windows 10 (64-bit),,vm-1102,4265ec7a0f8035f55bd20c98a5135ea0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SQL-103,poweredOff,False,False,Hard disk 2,2001,6000C29c3bde8b66701c3f0c9b43324c,[prod-vmfs-01] PRD-SQL-103/PRD-SQL-103_1.vmdk,768000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 2,0:1,1,noSharing,[prod-vmfs-01] PRD-SQL-103/PRD-SQL-103_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod01.corp.example,Prod,Microsoft Windows 10 (64-bit),,vm-1102,4265ec7a0f8035f55bd20c98a5135ea0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SQL-103,poweredOff,False,False,Hard disk 3,2002,6000C29ddfee84b13b4c0646d38a9b74,[prod-vmfs-01] PRD-SQL-103/PRD-SQL-103_2.vmdk,51200,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 3,0:2,2,noSharing,[prod-vmfs-01] PRD-SQL-103/PRD-SQL-103_2.vmdk,,,2,,,,,DC-East,Prod-Cluster,esx-prod01.corp.example,Prod,Microsoft Windows 10 (64-bit),,vm-1102,4265ec7a0f8035f55bd20c98a5135ea0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SQL-103,poweredOff,False,False,Hard disk 4,2003,6000C298d91b83781d6faffbe06bae1f,[prod-vmfs-01] PRD-SQL-103/PRD-SQL-103_3.vmdk,768000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 4,0:3,3,noSharing,[prod-vmfs-01] PRD-SQL-103/PRD-SQL-103_3.vmdk,,,3,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod01.corp.example,Prod,Microsoft Windows 10 (64-bit),,vm-1102,4265ec7a0f8035f55bd20c98a5135ea0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-WEB-104,poweredOn,False,False,Hard disk 1,2000,6000C29d6714aea10fa38669b33a82a9,[prod-vmfs-05] PRD-WEB-104/PRD-WEB-104.vmdk,81920,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[prod-vmfs-05] PRD-WEB-104/PRD-WEB-104.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 R2 Standard,vm-1103,42c97765203c8c25fd235def3e5a87e3,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-WEB-104,poweredOn,False,False,Hard disk 2,2001,6000C29867b3a154e67ae19a3c6736b0,[prod-vmfs-05] PRD-WEB-104/PRD-WEB-104_1.vmdk,768000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[prod-vmfs-05] PRD-WEB-104/PRD-WEB-104_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 R2 Standard,vm-1103,42c97765203c8c25fd235def3e5a87e3,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-WEB-104,poweredOn,False,False,Hard disk 3,2002,6000C290cadafd4adc2f952c2583eb38,[prod-vmfs-05] PRD-WEB-104/PRD-WEB-104_2.vmdk,51200,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 3,0:2,2,noSharing,[prod-vmfs-05] PRD-WEB-104/PRD-WEB-104_2.vmdk,,,2,,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 R2 Standard,vm-1103,42c97765203c8c25fd235def3e5a87e3,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-CTX-105,poweredOn,False,False,Hard disk 1,2000,6000C291bb84711f267cb75491c64854,[prod-vmfs-03] PRD-CTX-105/PRD-CTX-105.vmdk,40960,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[prod-vmfs-03] PRD-CTX-105/PRD-CTX-105.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod02.corp.example,Prod,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),vm-1104,4200b9d4989240ace68933a9c9e48e8c,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-CTX-105,poweredOn,False,False,Hard disk 2,2001,6000C2912c99562cefe3a150c524a1be,[prod-vmfs-03] PRD-CTX-105/PRD-CTX-105_1.vmdk,204800,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[prod-vmfs-03] PRD-CTX-105/PRD-CTX-105_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod02.corp.example,Prod,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),vm-1104,4200b9d4989240ace68933a9c9e48e8c,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-WEB-106,poweredOn,False,False,Hard disk 1,2000,6000C299f38ef31f08ae64bbcc62f748,[prod-vmfs-05] PRD-WEB-106/PRD-WEB-106.vmdk,61440,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-05] PRD-WEB-106/PRD-WEB-106.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod02.corp.example,Prod,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1105,4296bf103ce915e7c9d6a63bca3c6f5f,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-107,poweredOn,False,False,Hard disk 1,2000,6000C2988bb27f15a045d9e673ad562d,[prod-vmfs-03] PRD-APP-107/PRD-APP-107.vmdk,40960,False,persistent,sharingNone,False,True,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-03] PRD-APP-107/PRD-APP-107.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1106,4297fa7f836390075cae9610c72c1fe3,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-108,poweredOn,False,False,Hard disk 1,2000,6000C29c61650f34465fd96b73b6b143,[prod-vmfs-05] PRD-APP-108/PRD-APP-108.vmdk,81920,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-05] PRD-APP-108/PRD-APP-108.vmdk,,,0,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8.8 (Ootpa),vm-1107,420f924007f97d05f6ca6b8ba4b1f991,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-108,poweredOn,False,False,Hard disk 2,2001,6000C29ab82b2b9310404bf39d30b0f7,[prod-vmfs-05] PRD-APP-108/PRD-APP-108_1.vmdk,768000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 2,0:1,1,noSharing,[prod-vmfs-05] PRD-APP-108/PRD-APP-108_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8.8 (Ootpa),vm-1107,420f924007f97d05f6ca6b8ba4b1f991,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-109,poweredOff,False,False,Hard disk 1,2000,6000C29f7e70b30932371f1493a971f4,[prod-vmfs-01] PRD-APP-109/PRD-APP-109.vmdk,61440,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-01] PRD-APP-109/PRD-APP-109.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod04.corp.example,Prod,Microsoft Windows Server 2008 R2 (64-bit),,vm-1108,4210d08d25f934bf9bb961555275eb94,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-109,poweredOff,False,False,Hard disk 2,2001,6000C295883a5ef5a4afade6ca600b2d,[prod-vmfs-01] PRD-APP-109/PRD-APP-109_1.vmdk,768000,False,persistent,sharingNone,False,True,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 2,0:1,1,noSharing,[prod-vmfs-01] PRD-APP-109/PRD-APP-109_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod04.corp.example,Prod,Microsoft Windows Server 2008 R2 (64-bit),,vm-1108,4210d08d25f934bf9bb961555275eb94,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SVC-110,poweredOn,False,False,Hard disk 1,2000,6000C29974e60f83af844b8f54f5e2f0,[prod-vmfs-04] PRD-SVC-110/PRD-SVC-110.vmdk,102400,False,persistent,sharingNone,False,True,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-04] PRD-SVC-110/PRD-SVC-110.vmdk,,,0,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1109,421963c26e218b099afd4015816bcb9f,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SVC-111,poweredOff,False,False,Hard disk 1,2000,6000C29dd3936f3e5a5f838f23ee4016,[prod-vmfs-03] PRD-SVC-111/PRD-SVC-111.vmdk,40960,False,persistent,sharingNone,False,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-03] PRD-SVC-111/PRD-SVC-111.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,CentOS 7 (64-bit),,vm-1110,42741881d3d1bf0f56c438e469efafb1,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SVC-111,poweredOff,False,False,Hard disk 2,2001,6000C29a3f22cd74a367b5632f894e9b,[prod-vmfs-02] PRD-SVC-111/PRD-SVC-111_1.vmdk,2048000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 2,0:1,1,noSharing,[prod-vmfs-02] PRD-SVC-111/PRD-SVC-111_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,CentOS 7 (64-bit),,vm-1110,42741881d3d1bf0f56c438e469efafb1,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-FS-112,poweredOn,False,False,Hard disk 1,2000,6000C29efd481505b8f09270567fd2e9,[prod-vmfs-01] PRD-FS-112/PRD-FS-112.vmdk,40960,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-01] PRD-FS-112/PRD-FS-112.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 R2 Standard,vm-1111,42d4ef00175a81ec112fa61279699ed2,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-FS-112,poweredOn,False,False,Hard disk 2,2001,6000C29657e5d468f1ed1e4ae9f8e115,[prod-vmfs-01] PRD-FS-112/PRD-FS-112_1.vmdk,1024000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 2,0:1,1,noSharing,[prod-vmfs-01] PRD-FS-112/PRD-FS-112_1.vmdk,,,1,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 R2 Standard,vm-1111,42d4ef00175a81ec112fa61279699ed2,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-FS-112,poweredOn,False,False,Hard disk 3,2002,6000C29f6755b2d42bfed52a935046f4,[prod-vmfs-02] PRD-FS-112/PRD-FS-112_2.vmdk,512000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 3,0:2,2,noSharing,[prod-vmfs-02] PRD-FS-112/PRD-FS-112_2.vmdk,,,2,,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 R2 Standard,vm-1111,42d4ef00175a81ec112fa61279699ed2,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-FS-112,poweredOn,False,False,Hard disk 4,2003,6000C29538e6b704b1d12755de4b2801,[prod-vmfs-01] PRD-FS-112/PRD-FS-112_3.vmdk,1024000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 4,0:3,3,noSharing,[prod-vmfs-01] PRD-FS-112/PRD-FS-112_3.vmdk,,,3,,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 R2 Standard,vm-1111,42d4ef00175a81ec112fa61279699ed2,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SQL-113,poweredOn,False,False,Hard disk 1,2000,6000C294ae1b3c1ac5e38a4e7cde6371,[prod-vmfs-02] PRD-SQL-113/PRD-SQL-113.vmdk,40960,False,persistent,sharingNone,False,True,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-02] PRD-SQL-113/PRD-SQL-113.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod02.corp.example,Prod,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,vm-1112,425a8567692ac1391f4a8ca1ab85fd59,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-114,poweredOn,False,False,Hard disk 1,2000,6000C29464fff7a635cebda85d3dc371,[prod-vmfs-05] PRD-APP-114/PRD-APP-114.vmdk,61440,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-05] PRD-APP-114/PRD-APP-114.vmdk,,,0,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,vm-1113,427b70c3a81fdec3279c658a36760ce5,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-114,poweredOn,False,False,Hard disk 2,2001,6000C2951b869a72742428924b2ca54d,[prod-vmfs-05] PRD-APP-114/PRD-APP-114_1.vmdk,768000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 2,0:1,1,noSharing,[prod-vmfs-05] PRD-APP-114/PRD-APP-114_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,vm-1113,427b70c3a81fdec3279c658a36760ce5,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SVC-115,poweredOn,False,False,Hard disk 1,2000,6000C29f4892111c1bee4909cd68f11c,[prod-vmfs-05] PRD-SVC-115/PRD-SVC-115.vmdk,40960,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[prod-vmfs-05] PRD-SVC-115/PRD-SVC-115.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1114,42f97be28f9b72aed85c16bd6dda4f8d,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SVC-115,poweredOn,False,False,Hard disk 2,2001,6000C295c6bdce4309025afd164e9cd4,[prod-vmfs-05] PRD-SVC-115/PRD-SVC-115_1.vmdk,512000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[prod-vmfs-05] PRD-SVC-115/PRD-SVC-115_1.vmdk,,,1,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1114,42f97be28f9b72aed85c16bd6dda4f8d,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SVC-116,poweredOn,False,False,Hard disk 1,2000,6000C292e3e32e4229ac92f066f6290a,[prod-vmfs-01] PRD-SVC-116/PRD-SVC-116.vmdk,61440,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[prod-vmfs-01] PRD-SVC-116/PRD-SVC-116.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod01.corp.example,Prod,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 R2 Standard,vm-1115,424f199ec32d4526b3e4110a45f50c52,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SVC-116,poweredOn,False,False,Hard disk 2,2001,6000C29ce9b3589ccf2109f18eb232b8,[prod-vmfs-04] PRD-SVC-116/PRD-SVC-116_1.vmdk,512000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[prod-vmfs-04] PRD-SVC-116/PRD-SVC-116_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod01.corp.example,Prod,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 R2 Standard,vm-1115,424f199ec32d4526b3e4110a45f50c52,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-117,poweredOn,False,False,Hard disk 1,2000,6000C299bb9e88f856ebd83aa1d60cf1,[prod-vmfs-02] PRD-APP-117/PRD-APP-117.vmdk,81920,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[prod-vmfs-02] PRD-APP-117/PRD-APP-117.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod05.corp.example,Prod,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 R2 Standard,vm-1116,42bf012e177d6e7e07d924cef8c88fae,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SQL-118,poweredOn,False,False,Hard disk 1,2000,6000C2920af9da160a164306e1eadd41,[prod-vmfs-01] PRD-SQL-118/PRD-SQL-118.vmdk,61440,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-01] PRD-SQL-118/PRD-SQL-118.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod02.corp.example,Prod,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1117,42e222b615bfbe9798a21f1c914dcfae,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
